FID,osm_id,name,ref,type,oneway,bridge,maxspeed
2255,100619831.000000000000000,围堤道, ,primary,1,0,0
2256,100623398.000000000000000,尖山路, ,tertiary,0,0,0
2257,100623402.000000000000000,大沽南路, ,primary,1,0,0
2258,100623403.000000000000000,大沽南路, ,primary,1,0,0
2259,100678680.000000000000000,解放南路, ,primary,1,0,0
2260,100680485.000000000000000,太湖路, ,tertiary,1,0,0
2261,100803378.000000000000000,洪泽东路, ,tertiary,1,0,0
2262,100805440.000000000000000,台儿庄路, ,tertiary,1,0,0
2263,100808541.000000000000000,洪泽东路, ,tertiary,1,0,0
2264,100809246.000000000000000,大沽南路辅路, ,tertiary,1,0,0
2265,100810537.000000000000000, , ,trunk_link,1,1,0
2266,100810541.000000000000000,黑牛城道, ,trunk,1,0,0
2267,100810543.000000000000000,黑牛城道, ,trunk,1,1,0
2268,100811568.000000000000000, , ,trunk_link,1,0,0
2269,100811573.000000000000000,大沽南路, ,primary,1,0,0
2270,100811794.000000000000000,大沽南路, ,primary,1,1,0
2271,100811796.000000000000000,大沽南路, ,primary,1,0,0
2272,100812413.000000000000000,大沽南路, ,tertiary_link,0,0,0
2273,100812414.000000000000000,大沽南路, ,primary,1,1,0
2274,100812421.000000000000000,大沽南路, ,primary,1,0,0
2275,100813150.000000000000000,大沽南路辅路, ,tertiary,0,0,0
2276,100814208.000000000000000,富民桥, ,secondary,1,1,0
2277,100814211.000000000000000,洞庭路, ,secondary,1,0,0
2278,100816325.000000000000000, , ,trunk_link,1,0,0
2279,100817055.000000000000000,大沽南路, ,primary,1,1,0
2280,100817057.000000000000000,大沽南路, ,primary,1,1,0
2281,100827188.000000000000000,台儿庄路, ,tertiary,1,0,0
2282,100827189.000000000000000,台儿庄路, ,tertiary,1,0,0
2283,100827192.000000000000000,昆仑路, ,trunk,1,1,0
2284,100827195.000000000000000,昆仑路, ,trunk,1,1,0
2285,100827784.000000000000000,洞庭路辅路, ,unclassified,1,0,0
2286,100827786.000000000000000,洞庭路辅路, ,unclassified,1,0,0
2287,100827788.000000000000000,Tai Er Zhuang Road, ,tertiary,1,0,0
2288,100828135.000000000000000,Tai Er Zhuang Road, ,unclassified,1,0,0
2289,100829046.000000000000000,昆仑路辅路, ,unclassified,1,0,0
2290,100830595.000000000000000,黑牛城道辅路, ,unclassified,1,0,0
2291,100832640.000000000000000,黑牛城道辅路, ,unclassified,1,0,0
2292,100832643.000000000000000,昆仑路辅路, ,unclassified,1,0,0
2293,100832647.000000000000000,大沽南路, ,unclassified,1,0,0
2294,100832648.000000000000000,黑牛城道辅路, ,unclassified,1,0,0
2295,100832652.000000000000000,昆仑路辅路, ,unclassified,1,0,0
2296,100833402.000000000000000, , ,unclassified,0,0,0
2297,100833823.000000000000000, , ,trunk_link,1,1,0
2298,100833825.000000000000000,大沽南路, ,tertiary,0,0,0
2299,100834416.000000000000000, , ,trunk_link,1,1,0
2300,100834418.000000000000000, , ,trunk_link,1,0,0
2301,100834421.000000000000000, , ,trunk_link,1,1,0
2302,100834422.000000000000000, , ,trunk_link,1,1,0
2303,100836099.000000000000000, , ,trunk_link,1,1,0
2304,100836350.000000000000000, , ,trunk_link,1,1,0
2305,100845520.000000000000000,大沽南路, ,trunk,1,1,0
2306,100845524.000000000000000,大沽南路, ,primary,1,1,0
2307,100845537.000000000000000, , ,trunk_link,1,1,0
2308,101031988.000000000000000,大沽南路, ,trunk,1,1,0
2309,101031996.000000000000000,大沽南路辅路, ,tertiary,1,1,0
2310,101031998.000000000000000,大沽南路辅路, ,tertiary,1,0,0
2311,101032007.000000000000000,大沽南路辅路, ,tertiary,1,0,0
2312,101032016.000000000000000,大沽南路辅路, ,tertiary,1,1,0
2313,101033040.000000000000000,大沽南路, ,trunk,1,0,0
2314,101033044.000000000000000,大沽南路, ,trunk,1,0,0
2315,101033045.000000000000000,大沽南路, ,trunk,1,1,0
2316,101033050.000000000000000,大沽南路, ,trunk,1,1,0
2317,101237024.000000000000000,郁江道, ,secondary,1,0,0
2318,101238399.000000000000000,清湾路, ,secondary,0,0,0
2319,101238407.000000000000000,微山路, ,primary,1,0,0
2320,101238958.000000000000000,闸房甬路, ,unclassified,0,0,0
2321,101240359.000000000000000,大沽南路, ,trunk,1,0,0
2322,101241618.000000000000000, , ,primary_link,1,0,0
2323,101241745.000000000000000, , ,trunk_link,1,0,0
2324,101242401.000000000000000, , ,trunk_link,1,0,0
2325,101252220.000000000000000,学苑路, ,residential,0,0,0
2326,101252221.000000000000000,学苑北路, ,tertiary,1,0,0
2327,101253660.000000000000000,外环南路（克黄线）,G233,trunk,1,1,0
2328,101253673.000000000000000,外环南路（克黄线）,G233,trunk,1,1,0
2329,101254086.000000000000000,大沽南路, ,primary_link,1,0,0
2330,101254411.000000000000000,外环南路（克黄线）,G233,trunk,1,0,0
2331,101254421.000000000000000,外环南路（克黄线）,G233,trunk,1,0,0
2332,101513445.000000000000000,大沽南路, ,trunk,1,0,0
2333,101513446.000000000000000,大沽南路, ,trunk,1,0,0
2334,101513649.000000000000000,大沽南路辅路, ,tertiary,1,0,0
2335,101513650.000000000000000,大沽南路辅路,S105,primary,1,0,0
2336,101513830.000000000000000,柳林路, ,unclassified,0,0,0
2337,101513946.000000000000000,大沽南路, ,tertiary,1,1,0
2338,101513948.000000000000000,大沽南路辅路, ,tertiary,1,0,0
2339,101513949.000000000000000,大沽南路, ,tertiary,1,1,0
2340,101513950.000000000000000,大沽南路辅路, ,tertiary,1,0,0
2341,101514286.000000000000000,大沽南路, ,secondary,1,0,0
2342,101514287.000000000000000,大沽南路, ,tertiary,1,0,0
2343,101514301.000000000000000,大沽南路, ,trunk,1,1,0
2344,101514302.000000000000000,大沽南路, ,trunk,1,1,0
2345,101514304.000000000000000,大沽南路, ,trunk,1,0,0
2346,101514379.000000000000000,大沽南路, ,tertiary,1,0,0
2347,101514380.000000000000000,大沽南路辅路, ,tertiary,1,0,0
2348,101515718.000000000000000,Shuanghe Lu, ,residential,0,0,0
2349,101515719.000000000000000,Shichang Dao, ,unclassified,0,0,0
2350,101515922.000000000000000,Songzhuangzi Dao, ,unclassified,0,0,0
2351,101515923.000000000000000, , ,residential,0,0,0
2352,101516315.000000000000000,大沽南路, ,primary_link,1,0,0
2353,101516316.000000000000000,大沽南路, ,secondary,1,0,0
2354,101516317.000000000000000,大沽南路, ,trunk,1,1,0
2355,101516318.000000000000000,大沽南路, ,trunk,1,0,0
2356,101516320.000000000000000,大沽南路, ,trunk,1,0,0
2357,101516661.000000000000000,渌水道, ,tertiary,1,0,0
2358,101516662.000000000000000,渌水道, ,tertiary,1,0,0
2359,101516784.000000000000000,Huangzhuangzi Dao, ,unclassified,0,0,0
2360,101517333.000000000000000,大沽南路, ,trunk,1,1,0
2361,101517334.000000000000000,大沽南路, ,primary_link,1,1,0
2362,101517336.000000000000000,津沽公路,S105,primary,1,0,70
2363,101517337.000000000000000,大沽南路, ,trunk,1,1,0
2364,101517338.000000000000000,大沽南路, ,trunk,1,1,0
2365,101517339.000000000000000,大沽南路, ,trunk,1,1,0
2366,101517815.000000000000000,津沽公路,S105,primary,1,0,70
2367,101517818.000000000000000,大沽南路, ,primary_link,1,0,0
2368,101517822.000000000000000,大沽南路, ,primary_link,1,1,0
2369,101536375.000000000000000,外环南路（克黄线）,G233,trunk,1,0,0
2370,101536376.000000000000000,海河桥（克黄线）,G233,trunk,1,1,0
2371,101536377.000000000000000,外环东路（克黄线）,G233,trunk,1,0,0
2372,101536380.000000000000000,海河桥（克黄线）,G233,trunk,1,1,60
2373,101536550.000000000000000,外环南路（克黄线）,G233,trunk,1,1,0
2374,101536554.000000000000000,外环南路（克黄线）,G233,trunk,1,1,0
2375,101536555.000000000000000,外环南路（克黄线）,G233,trunk,1,0,0
2376,101537842.000000000000000, , ,trunk_link,1,0,0
2377,101537844.000000000000000, , ,trunk_link,1,1,0
2378,101538360.000000000000000, , ,trunk_link,1,0,0
2379,101538367.000000000000000, , ,trunk_link,1,0,0
2380,101538370.000000000000000, , ,trunk_link,1,0,0
2381,101538375.000000000000000, , ,tertiary,0,0,0
2382,101538376.000000000000000, , ,trunk_link,1,0,0
2383,101538378.000000000000000, , ,trunk_link,1,1,0
2384,101538948.000000000000000,南兴道, ,tertiary,1,0,0
2385,101539877.000000000000000,南兴道, ,tertiary,1,1,0
2386,101539878.000000000000000,南兴道, ,tertiary,1,0,0
2387,101539978.000000000000000,Jingsheng Lu, ,tertiary,1,0,0
2388,101540366.000000000000000,景盛路, ,unclassified,0,0,0
2389,101541172.000000000000000, , ,service,0,0,0
2390,101554403.000000000000000,浯水道, ,secondary,1,0,0
2391,101554405.000000000000000,浯水道, ,secondary,1,0,0
2392,101554406.000000000000000,浯水道, ,secondary,1,1,0
2393,101554575.000000000000000,浯水道, ,secondary,1,0,0
2394,101554576.000000000000000,Wushui Avenue, ,secondary,1,0,0
2395,101554578.000000000000000,Jingsheng Lu, ,tertiary,0,0,0
2396,101554734.000000000000000,浯水道, ,secondary,1,0,0
2397,101554736.000000000000000,浯水道, ,secondary,1,1,0
2398,101605653.000000000000000,渌水道, ,tertiary,1,0,0
2399,101605928.000000000000000,渌水道, ,secondary,1,0,0
2400,101606674.000000000000000,外环南路（克黄线）,G233,trunk,1,0,0
2401,101678365.000000000000000,微山路, ,primary,1,0,0
2402,101678748.000000000000000,微山路, ,primary,1,0,0
2403,101678749.000000000000000,微山路, ,primary,1,0,0
2404,101679065.000000000000000,浯水道, ,secondary,1,0,0
2405,101679066.000000000000000,浯水道, ,secondary,1,1,0
2406,101679067.000000000000000,洞庭路, ,secondary,1,0,0
2407,101679145.000000000000000,浯水道, ,secondary,1,0,0
2408,101679146.000000000000000,浯水道, ,secondary,1,1,0
2409,101679406.000000000000000,洞庭路, ,secondary,1,0,0
2410,101679692.000000000000000,泗水道, ,construction,1,0,0
2411,101679750.000000000000000,泗水道, ,construction,1,0,0
2412,101680125.000000000000000,微山路, ,primary,1,0,0
2413,101680354.000000000000000,珠江道, ,secondary,1,1,0
2414,101680404.000000000000000,珠江道, ,secondary,1,0,0
2415,101680832.000000000000000,珠江道, ,secondary,1,1,0
2416,101682035.000000000000000,微山路, ,primary,1,0,0
2417,101682037.000000000000000,珠江道, ,secondary,1,0,0
2418,101682494.000000000000000,洞庭路, ,secondary,1,0,0
2419,101682852.000000000000000,Dongting Lu, ,secondary,1,1,0
2420,101682853.000000000000000,洞庭路, ,secondary,1,0,0
2421,101683061.000000000000000,玛钢路, ,construction,0,0,0
2422,101689263.000000000000000,Dongting Lu, ,secondary,1,0,0
2423,101689264.000000000000000,洞庭路环岛, ,secondary,1,0,0
2424,101689269.000000000000000,Dongting Lu, ,secondary,1,1,0
2425,101690086.000000000000000,洞庭路, ,secondary,1,0,0
2426,101690089.000000000000000,Dongting Lu, ,secondary,1,1,0
2427,101695467.000000000000000,郁江道, ,secondary,1,1,0
2428,101695471.000000000000000,郁江道, ,secondary,1,0,0
2429,101697386.000000000000000,解放南路, ,trunk,1,0,0
2430,101697388.000000000000000,解放南路, ,trunk,1,0,0
2431,101698510.000000000000000,解放南路, ,trunk,1,1,0
2432,101698511.000000000000000,黑牛城道, ,trunk,1,1,0
2433,101698512.000000000000000,黑牛城道, ,trunk,1,0,0
2434,101698513.000000000000000,黑牛城道, ,trunk,1,1,0
2435,101698982.000000000000000,解放南路, ,primary,1,1,0
2436,101700303.000000000000000,解放南路, ,primary,1,1,0
2437,101928883.000000000000000,解放南路, ,primary,1,0,0
2438,101933158.000000000000000,解放南路, ,secondary,1,0,0
2439,101933841.000000000000000,澧水道, ,tertiary,1,0,0
2440,101933842.000000000000000,澧水道, ,tertiary,1,0,0
2441,101933843.000000000000000,解放南路, ,tertiary,1,0,0
2442,101940826.000000000000000,解放南路, ,tertiary,1,0,0
2443,101940827.000000000000000,澧水道, ,tertiary,1,0,0
2444,101941179.000000000000000,解放南路辅路, ,tertiary,1,0,0
2445,101941704.000000000000000, , ,trunk_link,1,0,0
2446,101941706.000000000000000, , ,trunk_link,1,1,0
2447,101941709.000000000000000, , ,trunk_link,1,0,0
2448,101941710.000000000000000, , ,trunk_link,1,0,0
2449,101941873.000000000000000,解放南路辅路, ,tertiary,1,0,0
2450,101942501.000000000000000,黑牛城道辅路, ,secondary,1,0,0
2451,101947286.000000000000000, , ,trunk_link,1,1,0
2452,101947293.000000000000000, , ,trunk_link,1,1,0
2453,101947821.000000000000000, , ,trunk_link,1,1,0
2454,101949166.000000000000000, , ,tertiary_link,1,0,0
2455,101949170.000000000000000, , ,tertiary_link,1,0,0
2456,101951142.000000000000000,解放南路辅路, ,tertiary,1,0,0
2457,101951715.000000000000000,解放南路辅路, ,tertiary,1,0,0
2458,101951716.000000000000000,解放南路, ,trunk,1,1,0
2459,101951724.000000000000000,解放南路, ,trunk,1,1,0
2460,101951733.000000000000000,解放南路辅路, ,tertiary,1,0,0
2461,101951734.000000000000000,解放南路, ,trunk,1,1,0
2462,101951741.000000000000000,解放南路, ,trunk,1,1,0
2463,101952614.000000000000000, , ,trunk_link,1,1,0
2464,101952621.000000000000000, , ,trunk_link,1,1,0
2465,101952625.000000000000000, , ,trunk_link,1,1,0
2466,101952627.000000000000000, , ,trunk_link,1,1,0
2467,101955411.000000000000000,太湖路, ,tertiary,0,0,0
2468,101958444.000000000000000, , ,trunk_link,1,0,0
2469,101958453.000000000000000, , ,trunk_link,1,0,0
2470,101959749.000000000000000,解放南路, ,trunk,1,1,0
2471,101965128.000000000000000,郁江道, ,secondary,1,0,0
2472,101966622.000000000000000,友谊南路, ,secondary,1,0,0
2473,101966623.000000000000000,友谊桥, ,secondary,1,1,0
2474,101966624.000000000000000,友谊桥, ,secondary,1,1,0
2475,101972643.000000000000000,友谊南路, ,secondary,1,0,0
2476,102130334.000000000000000, , ,trunk_link,1,1,0
2477,102130434.000000000000000,解放南路, ,tertiary,1,0,0
2478,102130894.000000000000000, , ,trunk_link,1,0,0
2479,102130895.000000000000000,梅江道, ,tertiary,1,0,0
2480,102130896.000000000000000,梅江道, ,tertiary,1,0,0
2481,102130897.000000000000000,解放南路, ,trunk,1,1,0
2482,102131079.000000000000000, , ,service,0,0,0
2483,102131204.000000000000000,解放南路辅路, ,tertiary,1,0,0
2484,102131454.000000000000000,解放南路, ,trunk,1,0,0
2485,102131458.000000000000000,解放南路 Jiefang Nanlu, ,tertiary,1,0,0
2486,102131463.000000000000000, , ,tertiary_link,1,0,0
2487,102131464.000000000000000,解放南路, ,trunk,1,1,0
2488,102131852.000000000000000,解放南路 Jiefang Nanlu, ,tertiary,1,0,0
2489,102132882.000000000000000,外环南路（克黄线）,G233,trunk,1,0,0
2490,102132886.000000000000000,解放南路立交桥（克黄线）,G233,trunk,1,1,0
2491,102137652.000000000000000, , ,trunk_link,1,0,0
2492,102138181.000000000000000,解放南路, ,trunk,1,0,0
2493,102139499.000000000000000,潭江道, ,tertiary,1,1,0
2494,102139502.000000000000000,潭江道, ,tertiary,1,0,0
2495,102139828.000000000000000,江水道, ,tertiary,0,0,0
2496,102139830.000000000000000,白云山路, ,tertiary,1,0,0
2497,102139831.000000000000000,白云山路, ,tertiary,1,0,0
2498,102139832.000000000000000,江水道, ,tertiary,0,0,0
2499,102139833.000000000000000,江水道, ,tertiary,0,1,0
2500,102140819.000000000000000,解放南路, ,trunk,1,0,0
2501,102140821.000000000000000,解放南路, ,trunk,1,1,0
2502,102140987.000000000000000,外环南路辅路, ,tertiary,1,1,0
2503,102140988.000000000000000,津港公路,S107,primary,1,1,0
2504,102141082.000000000000000,津港公路,S107,primary,1,0,0
2505,102141083.000000000000000,津港公路,S107,primary,1,0,0
2506,102141084.000000000000000,津港公路,S107,primary,1,1,0
2507,102141157.000000000000000,浯水道, ,tertiary,1,0,0
2508,102141321.000000000000000, , ,unclassified,0,0,0
2509,102141373.000000000000000,大岛桥, ,unclassified,0,1,0
2510,102141375.000000000000000,浯水道, ,tertiary,1,1,0
2511,102141376.000000000000000,上岛东路, ,unclassified,0,0,0
2512,102141377.000000000000000,解放南路, ,trunk,1,0,0
2513,102141378.000000000000000,浯水道, ,tertiary,1,0,0
2514,102141389.000000000000000,解放南路辅路, ,tertiary,1,1,0
2515,102141390.000000000000000,解放南路辅路, ,tertiary,1,1,0
2516,102141391.000000000000000,解放南路, ,trunk,1,1,0
2517,102141392.000000000000000,解放南路辅路, ,tertiary,1,0,0
2518,102141393.000000000000000,解放南路, ,trunk,1,0,0
2519,102141394.000000000000000,解放南路辅路, ,tertiary,1,0,0
2520,102142283.000000000000000,外环南路辅路, ,tertiary,1,0,0
2521,102142734.000000000000000,外环南路辅路, ,tertiary,1,1,0
2522,102142737.000000000000000,解放南路立交桥（克黄线）,G233,trunk,1,1,0
2523,102142739.000000000000000,外环南路（克黄线）,G233,trunk,1,0,0
2524,102142743.000000000000000,外环南路辅路, ,tertiary,1,0,0
2525,102145437.000000000000000,环岛西路, ,tertiary,1,0,0
2526,102514326.000000000000000,潘塘路, ,tertiary,0,0,0
2527,103003668.000000000000000,梅江南道, ,unclassified,0,0,0
2528,103003670.000000000000000,梅江南桥, ,unclassified,0,1,0
2529,103005965.000000000000000,江湾路, ,tertiary,1,0,0
2530,103300172.000000000000000,Huandao West Road, ,unclassified,0,0,0
2531,103305934.000000000000000,宏源道, ,tertiary,1,0,0
2532,103305935.000000000000000,汉港公路,S208,primary,1,0,0
2533,103307901.000000000000000,Huandao West Road, ,unclassified,0,0,0
2534,103311613.000000000000000, , ,pedestrian,0,0,0
2535,103443958.000000000000000,增江道, ,tertiary,1,0,0
2536,103443960.000000000000000,增江道, ,tertiary,1,0,0
2537,103445552.000000000000000,梅江道, ,tertiary,1,0,0
2538,103445555.000000000000000,梅江道, ,tertiary,1,0,0
2539,103448447.000000000000000,左江道, ,tertiary,1,0,0
2540,103448448.000000000000000,九华山路, ,tertiary,1,0,0
2541,103448450.000000000000000,左江道, ,tertiary,1,0,0
2542,103448454.000000000000000,左江道, ,tertiary,1,0,0
2543,103448455.000000000000000,左江道, ,tertiary,1,0,0
2544,103448736.000000000000000,九连山路, ,tertiary,1,0,0
2545,103449726.000000000000000,五号堤路, ,tertiary,1,0,0
2546,103449728.000000000000000,五号堤路, ,tertiary,1,0,0
2547,103450146.000000000000000,紫金山路, ,secondary,1,0,0
2548,103549356.000000000000000, , ,pedestrian,0,0,0
2549,103549923.000000000000000, , ,service,1,0,0
2550,103549924.000000000000000, , ,service,1,0,0
2551,103549925.000000000000000,九连山路, ,tertiary,0,0,0
2552,103549926.000000000000000, , ,service,0,0,0
2553,103549927.000000000000000, , ,service,0,0,0
2554,103562898.000000000000000, , ,service,0,0,0
2555,103801045.000000000000000,郁江道, ,secondary,1,0,0
2556,103807077.000000000000000,Baiyunshan Lu, ,tertiary,1,0,0
2557,103807078.000000000000000,Baiyunshan Lu, ,tertiary,1,0,0
2558,103807079.000000000000000,五号堤路, ,tertiary,0,0,0
2559,103808512.000000000000000, , ,unclassified,0,0,0
2560,103808514.000000000000000,大任庄北路, ,unclassified,0,0,0
2561,103812613.000000000000000,郁江道, ,secondary,1,0,0
2562,103812614.000000000000000,郁江道, ,secondary,1,0,0
2563,103812615.000000000000000,郁江道, ,secondary,1,1,0
2564,103812616.000000000000000,郁江道, ,secondary,1,1,0
2565,103815778.000000000000000,紫金山路, ,secondary,1,1,0
2566,103815780.000000000000000,紫金山路, ,secondary,1,1,0
